file_path,label
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\which collegeschool are you from\7\college school (3) 06.jpg,which collegeschool are you from
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\which collegeschool are you from\7\college school (3) 07.jpg,which collegeschool are you from
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\which collegeschool are you from\7\college school (3) 08.jpg,which collegeschool are you from
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\which collegeschool are you from\7\college school (3) 09.jpg,which collegeschool are you from
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\which collegeschool are you from\7\college school (3) 10.jpg,which collegeschool are you from
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\which collegeschool are you from\7\college school (3) 11.jpg,which collegeschool are you from
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\which collegeschool are you from\7\college school (3) 12.jpg,which collegeschool are you from
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\which collegeschool are you from\7\college school (3) 13.jpg,which collegeschool are you from
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\which collegeschool are you from\7\college school (3) 14.jpg,which collegeschool are you from
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\which collegeschool are you from\7\college school (3) 15.jpg,which collegeschool are you from
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\which collegeschool are you from\7\college school (3) 16.jpg,which collegeschool are you from
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\which collegeschool are you from\7\college school (3) 17.jpg,which collegeschool are you from
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\which collegeschool are you from\7\college school (3) 18.jpg,which collegeschool are you from
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\which collegeschool are you from\7\college school (3) 19.jpg,which collegeschool are you from
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\which collegeschool are you from\7\Thumbs.db,which collegeschool are you from
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\who are you\1\Thumbs.db,who are you
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\who are you\1\who are you 01.jpg,who are you
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\who are you\1\who are you 02.jpg,who are you
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\who are you\1\who are you 03.jpg,who are you
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\who are you\1\who are you 04.jpg,who are you
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\who are you\1\who are you 05.jpg,who are you
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\who are you\1\who are you 06.jpg,who are you
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\who are you\1\who are you 07.jpg,who are you
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\who are you\1\who are you 08.jpg,who are you
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\who are you\1\who are you 09.jpg,who are you
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\who are you\1\who are you 10.jpg,who are you
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\who are you\1\who are you 11.jpg,who are you
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\who are you\2\Thumbs.db,who are you
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\who are you\2\who are you (2) 01.jpg,who are you
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\who are you\2\who are you (2) 02.jpg,who are you
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\who are you\2\who are you (2) 03.jpg,who are you
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\who are you\2\who are you (2) 04.jpg,who are you
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\who are you\2\who are you (2) 05.jpg,who are you
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\who are you\2\who are you (2) 06.jpg,who are you
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\who are you\2\who are you (2) 07.jpg,who are you
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\who are you\2\who are you (2) 08.jpg,who are you
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\who are you\2\who are you (2) 09.jpg,who are you
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\who are you\2\who are you (2) 10.jpg,who are you
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\who are you\2\who are you (2) 11.jpg,who are you
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\who are you\3\Thumbs.db,who are you
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\who are you\3\who are you (1).jpg,who are you
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\who are you\3\who are you (10).jpg,who are you
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\who are you\3\who are you (11).jpg,who are you
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\who are you\3\who are you (12).jpg,who are you
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\who are you\3\who are you (13).jpg,who are you
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\who are you\3\who are you (14).jpg,who are you
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\who are you\3\who are you (15).jpg,who are you
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\who are you\3\who are you (16).jpg,who are you
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\who are you\3\who are you (17).jpg,who are you
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\who are you\3\who are you (2).jpg,who are you
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\who are you\3\who are you (3).jpg,who are you
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\who are you\3\who are you (4).jpg,who are you
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\who are you\3\who are you (5).jpg,who are you
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\who are you\3\who are you (6).jpg,who are you
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\who are you\3\who are you (7).jpg,who are you
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\who are you\3\who are you (8).jpg,who are you
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\who are you\3\who are you (9).jpg,who are you
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\who are you\4\Thumbs.db,who are you
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\who are you\4\who are you (1).jpg,who are you
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\who are you\4\who are you (10).jpg,who are you
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\who are you\4\who are you (11).jpg,who are you
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\who are you\4\who are you (12).jpg,who are you
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\who are you\4\who are you (13).jpg,who are you
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\who are you\4\who are you (14).jpg,who are you
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\who are you\4\who are you (15).jpg,who are you
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\who are you\4\who are you (16).jpg,who are you
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\who are you\4\who are you (2).jpg,who are you
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\who are you\4\who are you (3).jpg,who are you
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\who are you\4\who are you (4).jpg,who are you
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\who are you\4\who are you (5).jpg,who are you
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\who are you\4\who are you (6).jpg,who are you
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\who are you\4\who are you (7).jpg,who are you
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\who are you\4\who are you (8).jpg,who are you
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\who are you\4\who are you (9).jpg,who are you
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\who are you\5\Thumbs.db,who are you
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\who are you\5\who are you (1).jpg,who are you
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\who are you\5\who are you (10).jpg,who are you
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\who are you\5\who are you (11).jpg,who are you
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\who are you\5\who are you (12).jpg,who are you
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\who are you\5\who are you (13).jpg,who are you
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\who are you\5\who are you (14).jpg,who are you
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\who are you\5\who are you (15).jpg,who are you
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\who are you\5\who are you (2).jpg,who are you
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\who are you\5\who are you (3).jpg,who are you
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\who are you\5\who are you (4).jpg,who are you
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\who are you\5\who are you (5).jpg,who are you
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\who are you\5\who are you (6).jpg,who are you
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\who are you\5\who are you (7).jpg,who are you
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\who are you\5\who are you (8).jpg,who are you
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\who are you\5\who are you (9).jpg,who are you
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\who are you\6\Thumbs.db,who are you
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\who are you\6\who are you (1).jpg,who are you
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\who are you\6\who are you (10).jpg,who are you
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\who are you\6\who are you (11).jpg,who are you
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\who are you\6\who are you (12).jpg,who are you
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\who are you\6\who are you (13).jpg,who are you
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\who are you\6\who are you (14).jpg,who are you
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\who are you\6\who are you (15).jpg,who are you
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\who are you\6\who are you (16).jpg,who are you
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\who are you\6\who are you (17).jpg,who are you
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\who are you\6\who are you (18).jpg,who are you
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\who are you\6\who are you (2).jpg,who are you
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\who are you\6\who are you (3).jpg,who are you
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\who are you\6\who are you (4).jpg,who are you
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\who are you\6\who are you (5).jpg,who are you
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\who are you\6\who are you (6).jpg,who are you
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\who are you\6\who are you (7).jpg,who are you
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\who are you\6\who are you (8).jpg,who are you
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\who are you\6\who are you (9).jpg,who are you
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\who are you\7\Thumbs.db,who are you
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\who are you\7\who are you (1).jpg,who are you
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\who are you\7\who are you (10).jpg,who are you
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\who are you\7\who are you (11).jpg,who are you
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\who are you\7\who are you (12).jpg,who are you
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\who are you\7\who are you (13).jpg,who are you
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\who are you\7\who are you (14).jpg,who are you
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\who are you\7\who are you (15).jpg,who are you
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\who are you\7\who are you (16).jpg,who are you
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\who are you\7\who are you (17).jpg,who are you
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\who are you\7\who are you (18).jpg,who are you
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\who are you\7\who are you (19).jpg,who are you
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\who are you\7\who are you (2).jpg,who are you
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\who are you\7\who are you (20).jpg,who are you
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\who are you\7\who are you (21).jpg,who are you
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\who are you\7\who are you (22).jpg,who are you
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\who are you\7\who are you (3).jpg,who are you
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\who are you\7\who are you (4).jpg,who are you
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\who are you\7\who are you (5).jpg,who are you
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\who are you\7\who are you (6).jpg,who are you
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\who are you\7\who are you (7).jpg,who are you
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\who are you\7\who are you (8).jpg,who are you
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\who are you\7\who are you (9).jpg,who are you
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\why are you angry\1\Thumbs.db,why are you angry
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\why are you angry\1\why are you angry 01.jpg,why are you angry
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\why are you angry\1\why are you angry 02.jpg,why are you angry
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\why are you angry\1\why are you angry 03.jpg,why are you angry
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\why are you angry\1\why are you angry 04.jpg,why are you angry
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\why are you angry\1\why are you angry 05.jpg,why are you angry
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\why are you angry\1\why are you angry 06.jpg,why are you angry
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\why are you angry\1\why are you angry 07.jpg,why are you angry
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\why are you angry\1\why are you angry 08.jpg,why are you angry
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\why are you angry\1\why are you angry 09.jpg,why are you angry
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\why are you angry\1\why are you angry 10.jpg,why are you angry
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\why are you angry\1\why are you angry 11.jpg,why are you angry
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\why are you angry\1\why are you angry 12.jpg,why are you angry
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\why are you angry\1\why are you angry 13.jpg,why are you angry
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\why are you angry\2\Thumbs.db,why are you angry
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\why are you angry\2\why are you angry (2) 01.jpg,why are you angry
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\why are you angry\2\why are you angry (2) 02.jpg,why are you angry
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\why are you angry\2\why are you angry (2) 03.jpg,why are you angry
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\why are you angry\2\why are you angry (2) 04.jpg,why are you angry
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\why are you angry\2\why are you angry (2) 05.jpg,why are you angry
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\why are you angry\2\why are you angry (2) 06.jpg,why are you angry
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\why are you angry\2\why are you angry (2) 07.jpg,why are you angry
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\why are you angry\2\why are you angry (2) 08.jpg,why are you angry
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\why are you angry\2\why are you angry (2) 09.jpg,why are you angry
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\why are you angry\2\why are you angry (2) 10.jpg,why are you angry
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\why are you angry\2\why are you angry (2) 11.jpg,why are you angry
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\why are you angry\2\why are you angry (2) 12.jpg,why are you angry
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\why are you angry\2\why are you angry (2) 13.jpg,why are you angry
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\why are you angry\3\angry 01.jpg,why are you angry
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\why are you angry\3\angry 02.jpg,why are you angry
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\why are you angry\3\angry 03.jpg,why are you angry
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\why are you angry\3\angry 04.jpg,why are you angry
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\why are you angry\3\angry 05.jpg,why are you angry
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\why are you angry\3\angry 06.jpg,why are you angry
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\why are you angry\3\angry 07.jpg,why are you angry
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\why are you angry\3\angry 08.jpg,why are you angry
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\why are you angry\3\angry 09.jpg,why are you angry
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\why are you angry\3\angry 10.jpg,why are you angry
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\why are you angry\3\angry 11.jpg,why are you angry
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\why are you angry\3\angry 12.jpg,why are you angry
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\why are you angry\3\angry 13.jpg,why are you angry
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\why are you angry\3\angry 14.jpg,why are you angry
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\why are you angry\3\angry 15.jpg,why are you angry
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\why are you angry\3\angry 16.jpg,why are you angry
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\why are you angry\3\angry 17.jpg,why are you angry
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\why are you angry\3\angry 18.jpg,why are you angry
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\why are you angry\3\angry 19.jpg,why are you angry
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\why are you angry\3\angry 20.jpg,why are you angry
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\why are you angry\3\Thumbs.db,why are you angry
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\why are you angry\4\angry (2) 01.jpg,why are you angry
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\why are you angry\4\angry (2) 02.jpg,why are you angry
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\why are you angry\4\angry (2) 03.jpg,why are you angry
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\why are you angry\4\angry (2) 04.jpg,why are you angry
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\why are you angry\4\angry (2) 05.jpg,why are you angry
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\why are you angry\4\angry (2) 06.jpg,why are you angry
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\why are you angry\4\angry (2) 07.jpg,why are you angry
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\why are you angry\4\angry (2) 08.jpg,why are you angry
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\why are you angry\4\angry (2) 09.jpg,why are you angry
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\why are you angry\4\angry (2) 10.jpg,why are you angry
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\why are you angry\4\angry (2) 11.jpg,why are you angry
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\why are you angry\4\angry (2) 12.jpg,why are you angry
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\why are you angry\4\angry (2) 13.jpg,why are you angry
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\why are you angry\4\angry (2) 14.jpg,why are you angry
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\why are you angry\4\angry (2) 15.jpg,why are you angry
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\why are you angry\4\angry (2) 16.jpg,why are you angry
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\why are you angry\4\angry (2) 17.jpg,why are you angry
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\why are you angry\4\angry (2) 18.jpg,why are you angry
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\why are you angry\4\angry (2) 19.jpg,why are you angry
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\why are you angry\4\angry (2) 20.jpg,why are you angry
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\why are you angry\4\angry (2) 21.jpg,why are you angry
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\why are you angry\4\angry (2) 22.jpg,why are you angry
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\why are you angry\4\Thumbs.db,why are you angry
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\why are you angry\5\angry (3) 01.jpg,why are you angry
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\why are you angry\5\angry (3) 02.jpg,why are you angry
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\why are you angry\5\angry (3) 03.jpg,why are you angry
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\why are you angry\5\angry (3) 04.jpg,why are you angry
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\why are you angry\5\angry (3) 05.jpg,why are you angry
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\why are you angry\5\angry (3) 06.jpg,why are you angry
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\why are you angry\5\angry (3) 07.jpg,why are you angry
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\why are you angry\5\angry (3) 08.jpg,why are you angry
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\why are you angry\5\angry (3) 09.jpg,why are you angry
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\why are you angry\5\angry (3) 10.jpg,why are you angry
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\why are you angry\5\angry (3) 11.jpg,why are you angry
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\why are you angry\5\angry (3) 12.jpg,why are you angry
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\why are you angry\5\angry (3) 13.jpg,why are you angry
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\why are you angry\5\angry (3) 14.jpg,why are you angry
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\why are you angry\5\angry (3) 15.jpg,why are you angry
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\why are you angry\5\angry (3) 16.jpg,why are you angry
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\why are you angry\5\angry (3) 17.jpg,why are you angry
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\why are you angry\5\angry (3) 18.jpg,why are you angry
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\why are you angry\5\angry (3) 19.jpg,why are you angry
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\why are you angry\5\angry (3) 20.jpg,why are you angry
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\why are you angry\5\angry (3) 21.jpg,why are you angry
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\why are you angry\5\angry (3) 22.jpg,why are you angry
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\why are you angry\5\angry (3) 23.jpg,why are you angry
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\why are you angry\5\Thumbs.db,why are you angry
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\why are you angry\6\angry (4) 01.jpg,why are you angry
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\why are you angry\6\angry (4) 02.jpg,why are you angry
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\why are you angry\6\angry (4) 03.jpg,why are you angry
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\why are you angry\6\angry (4) 04.jpg,why are you angry
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\why are you angry\6\angry (4) 05.jpg,why are you angry
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\why are you angry\6\angry (4) 06.jpg,why are you angry
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\why are you angry\6\angry (4) 07.jpg,why are you angry
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\why are you angry\6\angry (4) 08.jpg,why are you angry
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\why are you angry\6\angry (4) 09.jpg,why are you angry
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\why are you angry\6\angry (4) 10.jpg,why are you angry
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\why are you angry\6\angry (4) 11.jpg,why are you angry
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\why are you angry\6\angry (4) 12.jpg,why are you angry
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\why are you angry\6\angry (4) 13.jpg,why are you angry
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\why are you angry\6\angry (4) 14.jpg,why are you angry
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\why are you angry\6\angry (4) 15.jpg,why are you angry
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\why are you angry\6\angry (4) 16.jpg,why are you angry
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\why are you angry\6\angry (4) 17.jpg,why are you angry
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\why are you angry\6\angry (4) 18.jpg,why are you angry
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\why are you angry\6\angry (4) 19.jpg,why are you angry
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\why are you angry\6\angry (4) 20.jpg,why are you angry
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\why are you angry\6\angry (4) 21.jpg,why are you angry
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\why are you angry\6\angry (4) 22.jpg,why are you angry
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\why are you angry\6\angry (4) 23.jpg,why are you angry
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\why are you angry\6\angry (4) 24.jpg,why are you angry
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\why are you angry\6\Thumbs.db,why are you angry
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\why are you angry\7\angry (5) 01.jpg,why are you angry
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\why are you angry\7\angry (5) 02.jpg,why are you angry
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\why are you angry\7\angry (5) 03.jpg,why are you angry
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\why are you angry\7\angry (5) 04.jpg,why are you angry
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\why are you angry\7\angry (5) 05.jpg,why are you angry
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\why are you angry\7\angry (5) 06.jpg,why are you angry
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\why are you angry\7\angry (5) 07.jpg,why are you angry
